text,label,need_amb,source,is_synthetic
twisted ankle no swelling,fractures,0.0,(Synthetic),1.0
twisted ankle no well up,fractures,0.0,(Synthetic),1.0
wrench twisted ankle no swelling,fractures,0.0,(Synthetic),1.0
twisted ankle no excrescence swelling,fractures,0.0,(Synthetic),1.0
twisted ankle no puffiness,fractures,0.0,(Synthetic),1.0
twisted ankle mortise joint no swelling,fractures,0.0,(Synthetic),1.0
fainted briefly in heat recovered go back with water,fainting,0.0,(Synthetic),1.0
fainted water in heat recovered with briefly,fainting,0.0,(Synthetic),1.0
fainted in short in heat recovered with water,fainting,0.0,(Synthetic),1.0
swoon fainted briefly in heat recovered with water,fainting,0.0,(Synthetic),1.0
fainted briefly in heat recovered with water,fainting,0.0,(Synthetic),1.0
fainted briefly water heat recovered with in,fainting,0.0,(Synthetic),1.0
fainted shortly in heat recovered with water,fainting,0.0,(Synthetic),1.0
fainted briefly in heat recovered with concisely water,fainting,0.0,(Synthetic),1.0
fainted briefly in heat regain with water,fainting,0.0,(Synthetic),1.0
woman fainted from heat now conscious,fainting,0.0,https://www.who.int,0.0
woman fainted from heat now witting,fainting,0.0,https://www.who.int,0.0
woman fainted heating system from heat now conscious,fainting,0.0,https://www.who.int,0.0
woman fainted from heat now heating system conscious,fainting,0.0,https://www.who.int,0.0
from fainted woman heat now conscious,fainting,0.0,https://www.who.int,0.0
witting woman fainted from heat now conscious,fainting,0.0,https://www.who.int,0.0
fainted from heat now conscious,fainting,0.0,https://www.who.int,0.0
woman fainted from conscious now heat,fainting,0.0,https://www.who.int,0.0
woman heat from fainted now conscious,fainting,0.0,https://www.who.int,0.0
inadvertent firecracker exploded near face skin peeled,burns,1,(Synthetic),1
accidental firecracker exploded skin peeled,burns,1,(Synthetic),1
accidental firecracker irrupt near face skin peeled,burns,1,(Synthetic),1
banger accidental firecracker exploded near face skin peeled,burns,1,(Synthetic),1
accidental firecracker face near exploded skin peeled,burns,1,(Synthetic),1
accidental firecracker detonate near face skin peeled,burns,1,(Synthetic),1
firecracker accidental exploded near face skin peeled,burns,1,(Synthetic),1
accidental firecracker exploded near face skin peeled,burns,1,(Synthetic),1
accidental firecracker near exploded face skin peeled,burns,1,(Synthetic),1
accidental firecracker exploded near stark naked face skin peeled,burns,1,(Synthetic),1
body of water inhalation coughing,drowning,0.0,(Synthetic),1.0
water coughing inhalation,drowning,0.0,(Synthetic),1.0
water inhalation piss coughing,drowning,0.0,(Synthetic),1.0
water,drowning,0.0,(Synthetic),1.0
water inhalation coughing,drowning,0.0,(Synthetic),1.0
water inhalation cough,drowning,0.0,(Synthetic),1.0
water intake coughing,drowning,0.0,(Synthetic),1.0
inhalation water coughing,drowning,0.0,(Synthetic),1.0
massive bee attack stings vomiting and hypotension,bee_sting,1.0,(Synthetic),1.0
monolithic massive bee attack stings vomiting and hypotension,bee_sting,1.0,(Synthetic),1.0
massive bee attack stings spue and hypotension,bee_sting,1.0,(Synthetic),1.0
massive bee attack emesis stings vomiting and hypotension,bee_sting,1.0,(Synthetic),1.0
massive bee vomiting stings attack and hypotension,bee_sting,1.0,(Synthetic),1.0
massive bee attack prick vomiting and hypotension,bee_sting,1.0,(Synthetic),1.0
monolithic bee attack stings vomiting and hypotension,bee_sting,1.0,(Synthetic),1.0
massive bee emesis attack stings vomiting and hypotension,bee_sting,1.0,(Synthetic),1.0
massive attack stings vomiting and hypotension,bee_sting,1.0,(Synthetic),1.0
minor steam burn on pass on,burns,0.0,(Synthetic),1.0
minor hand burn on steam,burns,0.0,(Synthetic),1.0
minor steam burn small fry on hand,burns,0.0,(Synthetic),1.0
minor small fry steam burn on hand,burns,0.0,(Synthetic),1.0
burn steam minor on hand,burns,0.0,(Synthetic),1.0
minor steam burn hand,burns,0.0,(Synthetic),1.0
minor steam burn on hand,burns,0.0,(Synthetic),1.0
small fry minor steam burn on hand,burns,0.0,(Synthetic),1.0
minor burn steam on hand,burns,0.0,(Synthetic),1.0
minor steam bite on hand,burns,0.0,(Synthetic),1.0
steam from pressure cooker caused facial burns,burns,1,(Synthetic),1
steam clean from pressure cooker caused facial burns,burns,1,(Synthetic),1
steam from pressure cooker facial caused burns,burns,1,(Synthetic),1
steam from pressure cooker make facial burns,burns,1,(Synthetic),1
steam from pressure imperativeness cooker caused facial burns,burns,1,(Synthetic),1
steam from pressure cooker george burns caused facial burns,burns,1,(Synthetic),1
steam from insistency cooker caused facial burns,burns,1,(Synthetic),1
steam caused pressure cooker from facial burns,burns,1,(Synthetic),1
nail tore skin during building work,wounds,1,(Synthetic),1
nail tore skin during construction figure out,wounds,1,(Synthetic),1
nail tore skin during construction pare work,wounds,1,(Synthetic),1
nail tore skin during construction work,wounds,1,(Synthetic),1
nail tore skin during expression work,wounds,1,(Synthetic),1
nail skin tore during construction work,wounds,1,(Synthetic),1
nail tore during,wounds,1,(Synthetic),1
nail expression tore skin during construction work,wounds,1,(Synthetic),1
nail tore skin work construction during,wounds,1,(Synthetic),1
skin tore nail during construction work,wounds,1,(Synthetic),1
bitten on arm while reaching into kayak,snake_bite,1,(Synthetic),1
bitten on arm while reaching kayak,snake_bite,1,(Synthetic),1
seize with teeth on arm while reaching into kayak,snake_bite,1,(Synthetic),1
bitten on arm while reaching into stretch kayak,snake_bite,1,(Synthetic),1
bitten on arm kayak reaching into while,snake_bite,1,(Synthetic),1
bitten into arm while reaching on kayak,snake_bite,1,(Synthetic),1
while on arm bitten reaching into kayak,snake_bite,1,(Synthetic),1
bitten on seize with teeth arm while reaching into kayak,snake_bite,1,(Synthetic),1
bitten on sleeve while reaching into kayak,snake_bite,1,(Synthetic),1
small fry splinter in finger minor bleeding,wounds,0.0,https://www.redcross.org,0.0
splinter finger minor bleeding,wounds,0.0,https://www.redcross.org,0.0
bleeding in finger minor splinter,wounds,0.0,https://www.redcross.org,0.0
splinter in finger fingerbreadth minor bleeding,wounds,0.0,https://www.redcross.org,0.0
splinter in finger minor leech,wounds,0.0,https://www.redcross.org,0.0
splinter in finger bleeding minor,wounds,0.0,https://www.redcross.org,0.0
splinter in finger minor inch bleeding,wounds,0.0,https://www.redcross.org,0.0
splinter in finger minor bleeding,wounds,0.0,https://www.redcross.org,0.0
raccoon bite animal acting,rabies,1.0,(Synthetic),1.0
raccoon prick animal acting strange,rabies,1.0,(Synthetic),1.0
playacting raccoon bite animal acting strange,rabies,1.0,(Synthetic),1.0
raccoon bite animal acting foreign,rabies,1.0,(Synthetic),1.0
raccoon bite acting animal strange,rabies,1.0,(Synthetic),1.0
raccoon bite animal acting playacting strange,rabies,1.0,(Synthetic),1.0
raccoon bite animal strange acting,rabies,1.0,(Synthetic),1.0
raccoon bite animal strange,rabies,1.0,(Synthetic),1.0
raccoon bite acting strange,rabies,1.0,(Synthetic),1.0
raccoon bite animal acting strange,rabies,1.0,(Synthetic),1.0
deep knife wound from kitchen accident descent soaking through towels,wounds,1.0,https://www.who.int,0.0
deep knife meander from kitchen accident blood soaking through towels,wounds,1.0,https://www.who.int,0.0
knife wound from kitchen accident blood through towels,wounds,1.0,https://www.who.int,0.0
deep knife wound from kitchen accident blood soaking towels through,wounds,1.0,https://www.who.int,0.0
deep knife accident from kitchen wound blood soaking through towels,wounds,1.0,https://www.who.int,0.0
deep knife ancestry wound from kitchen accident blood soaking through towels,wounds,1.0,https://www.who.int,0.0
deep knife wound ancestry from kitchen accident blood soaking through towels,wounds,1.0,https://www.who.int,0.0
deep knife wound from kitchen accident blood sop through towels,wounds,1.0,https://www.who.int,0.0
deep knife wound from kitchen accident blood soaking through towels,wounds,1.0,https://www.who.int,0.0
deep wound from kitchen accident blood soaking through towels,wounds,1.0,https://www.who.int,0.0
fox bite area animal behaving strangely,rabies,1.0,(Synthetic),1.0
fox bite in rural brute area animal behaving strangely,rabies,1.0,(Synthetic),1.0
animal bite in rural area fox behaving strangely,rabies,1.0,(Synthetic),1.0
fox bite in rural area animal carry strangely,rabies,1.0,(Synthetic),1.0
fox bite in rural area animal behaving inch strangely,rabies,1.0,(Synthetic),1.0
fox bite rural in area animal behaving strangely,rabies,1.0,(Synthetic),1.0
orbit fox bite in rural area animal behaving strangely,rabies,1.0,(Synthetic),1.0
fox bite in area animal behaving,rabies,1.0,(Synthetic),1.0
fox in rural area animal behaving strangely,rabies,1.0,(Synthetic),1.0
fox bite in rural area animal act strangely,rabies,1.0,(Synthetic),1.0
fox bite in rural area animal behaving strangely,rabies,1.0,(Synthetic),1.0
patient unresponsive ems performing cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive performing ems patient cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive patient role patient ems performing cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive patient mutton quad performing cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive patient ems playing cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive cpr ems performing patient,cpr,1.0,https://www.redcross.org,0.0
unresponsive patient ems performing cardiac resuscitation cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive patient ems pica em performing cpr,cpr,1.0,https://www.redcross.org,0.0
unresponsive patient ems performing,cpr,1.0,https://www.redcross.org,0.0
unresponsive patient ems performing cpr,cpr,1.0,https://www.redcross.org,0.0
a man called on the subway platform he had no pulse and wasnt breathing cpr started was by a bystander while others collapsed emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a man collapsed on the subway platform he had no impulse and wasnt breathing cpr was started by a bystander while others called emergency servicing,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a man collapsed subway the on platform bystander had no pulse and wasnt breathing cpr was started by a he while others called emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a humanity collapsed on the subway platform he had no pulse and wasnt breathing cpr was bulge out by a bystander while others called emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
cave in a man collapsed on the be subway platform he had no pulse and wasnt breathing cpr was started by a bystander while others called emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a man collapsed on the subway platform he had emergency pulse and wasnt breathing cpr a started by was bystander while others called no services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a no more man collapsed on the subway platform he had no pulse and wasnt breathing cpr was started rest by a bystander while others called emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
man collapsed on the subway he had no pulse and breathing cpr was started by a while others called emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a collapsed the subway platform he had no pulse and wasnt breathing cpr was by a bystander others called emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a man collapsed on the subway platform he had no pulse and wasnt breathing cpr was started by rest cardiac resuscitation a bystander while others called emergency services,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
a man collapsed on the subway platform he had no pulse and wasnt breathing cpr was started by a bystander while others called emergency services ,cpr,1.0,https://www.nhs.uk/conditions/first-aid/cpr/,0.0
bitten on while foot gathering firewood,snake_bite,1,(Synthetic),1
bitten foot on while gathering firewood,snake_bite,1,(Synthetic),1
bitten on foot while gather firewood,snake_bite,1,(Synthetic),1
bitten on hoof foot while gathering firewood,snake_bite,1,(Synthetic),1
bitten on substructure while gathering firewood,snake_bite,1,(Synthetic),1
bitten seize with teeth on foot while gathering firewood,snake_bite,1,(Synthetic),1
bitten on foot while gathering firewood,snake_bite,1,(Synthetic),1
burn on foot while gathering firewood,snake_bite,1,(Synthetic),1
bitten on foot firewood gathering while,snake_bite,1,(Synthetic),1
bee sting allergic reaction full body hives and wheezing,bee_sting,1.0,(Synthetic),1.0
bee sting allergy full body hives and wheezing,bee_sting,1.0,(Synthetic),1.0
bee sting allergy full body hives and full phase of the moon wheezing,bee_sting,1.0,(Synthetic),1.0
bee sting allergy and body hives full wheezing,bee_sting,1.0,(Synthetic),1.0
bee sting personify allergy full body hives and wheezing,bee_sting,1.0,(Synthetic),1.0
bee bunco game allergy full body hives and wheezing,bee_sting,1.0,(Synthetic),1.0
bee sting allergy full consistency hives and wheezing,bee_sting,1.0,(Synthetic),1.0
bee sting allergy body full hives and wheezing,bee_sting,1.0,(Synthetic),1.0
bee sting allergy allergic reaction full body hives and wheezing,bee_sting,1.0,(Synthetic),1.0
found floating consistency in canal no pulse,drowning,1,(Synthetic),1
found floating canal in body no pulse,drowning,1,(Synthetic),1
found floating body in channel no pulse,drowning,1,(Synthetic),1
found no body in canal floating pulse,drowning,1,(Synthetic),1
found floating body in canal no pulse,drowning,1,(Synthetic),1
found floating body canal no pulse,drowning,1,(Synthetic),1
swim found floating body in canal no pulse,drowning,1,(Synthetic),1
found personify floating body in canal no pulse,drowning,1,(Synthetic),1
incur floating body in canal no pulse,drowning,1,(Synthetic),1
man fainted after seeing meet blood woke up immediately,fainting,0.0,https://www.who.int,0.0
man fainted after seeing blood waken up immediately,fainting,0.0,https://www.who.int,0.0
blood fainted after seeing man woke up immediately,fainting,0.0,https://www.who.int,0.0
man fainted after seeing roue woke up immediately,fainting,0.0,https://www.who.int,0.0
man fainted after encounter blood woke up immediately,fainting,0.0,https://www.who.int,0.0
immediately fainted after seeing blood woke up man,fainting,0.0,https://www.who.int,0.0
man fainted after seeing blood woke directly up immediately,fainting,0.0,https://www.who.int,0.0
man fainted after seeing blood serviceman woke up immediately,fainting,0.0,https://www.who.int,0.0
tramper hiker bitten by unknown snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
tramper bitten by unknown snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
hiker by unknown snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
hiker bitten by unknown quantity snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
hiker bitten by unknown dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
hiker snake river bitten by unknown snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
hiker bitten by unknown aside snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
hiker dizziness by unknown snake bitten and sweating,snake_bite,1.0,(Synthetic),1.0
tramp bitten by unknown snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
hiker bitten by unknown snake dizziness and sweating,snake_bite,1.0,(Synthetic),1.0
paper lay off cut stopped bleeding,wounds,0.0,https://www.redcross.org,0.0
paper bleeding stopped cut,wounds,0.0,https://www.redcross.org,0.0
paper cut stopped phlebotomise,wounds,0.0,https://www.redcross.org,0.0
newspaper publisher cut stopped bleeding,wounds,0.0,https://www.redcross.org,0.0
paper cut stopped bleeding,wounds,0.0,https://www.redcross.org,0.0
paper cut bleeding,wounds,0.0,https://www.redcross.org,0.0
newspaper cut stopped bleeding,wounds,0.0,https://www.redcross.org,0.0
paper stopped cut bleeding,wounds,0.0,https://www.redcross.org,0.0
single bee sting on formula forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee on forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on reaction normal local forearm,bee_sting,0.0,https://www.cdc.gov,0.0
single formula bee sting on forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on forearm normal local chemical reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting on forearm normal local anesthetic reaction,bee_sting,0.0,https://www.cdc.gov,0.0
single bee sting reaction forearm normal local on,bee_sting,0.0,https://www.cdc.gov,0.0
single bee bunko on forearm normal local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
child devolve into water bucket no response,drowning,1,(Synthetic),1
child fell into water bucket no response,drowning,1,(Synthetic),1
child fell into no bucket water response,drowning,1,(Synthetic),1
child fell water bucket response,drowning,1,(Synthetic),1
child felled seam into water bucket no response,drowning,1,(Synthetic),1
child fell no more into water bucket no response,drowning,1,(Synthetic),1
child fell into water no bucket response,drowning,1,(Synthetic),1
child fell into bucket no response,drowning,1,(Synthetic),1
child water into fell bucket no response,drowning,1,(Synthetic),1
youngster fell into water bucket no response,drowning,1,(Synthetic),1
static shock government agency from office chair no injury,electric_shock,0.0,(Synthetic),1.0
static shock from office chair injury,electric_shock,0.0,(Synthetic),1.0
static shock from office chair no injury,electric_shock,0.0,(Synthetic),1.0
chairman static shock from office chair no injury,electric_shock,0.0,(Synthetic),1.0
static shock injury office chair no from,electric_shock,0.0,(Synthetic),1.0
static shock from situation chair no injury,electric_shock,0.0,(Synthetic),1.0
static shock from office chair no hurt,electric_shock,0.0,(Synthetic),1.0
static shock from no more office chair no injury,electric_shock,0.0,(Synthetic),1.0
static shock from no injury,electric_shock,0.0,(Synthetic),1.0
static shock office from chair no injury,electric_shock,0.0,(Synthetic),1.0
choking on hard confect unable to breathe,choking,1.0,(Synthetic),1.0
rest choking on hard candy unable to breathe,choking,1.0,(Synthetic),1.0
intemperate choking on hard candy unable to breathe,choking,1.0,(Synthetic),1.0
choking rest on hard candy unable to breathe,choking,1.0,(Synthetic),1.0
choking on hard unable candy to breathe,choking,1.0,(Synthetic),1.0
choking on hard candy ineffective to breathe,choking,1.0,(Synthetic),1.0
choking on unable candy hard to breathe,choking,1.0,(Synthetic),1.0
choking on hard candy to breathe,choking,1.0,(Synthetic),1.0
choking on candy unable to breathe,choking,1.0,(Synthetic),1.0
choking on hard candy to unable breathe,choking,1.0,(Synthetic),1.0
choking on hard candy unable to breathe,choking,1.0,(Synthetic),1.0
deep knife cut bleeding intemperately,wounds,1.0,https://www.redcross.org,0.0
deep bleeding cut knife heavily,wounds,1.0,https://www.redcross.org,0.0
deep bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
deep knife cut bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
deep knife cut bleeding cryptic heavily,wounds,1.0,https://www.redcross.org,0.0
inscrutable knife cut bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
knife deep cut bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
heavily knife cut bleeding deep,wounds,1.0,https://www.redcross.org,0.0
deep knife cut back cut bleeding heavily,wounds,1.0,https://www.redcross.org,0.0
non venomous serpent seen in garden,snake_bite,0.0,(Synthetic),1.0
non venomous snake visualize in garden,snake_bite,0.0,(Synthetic),1.0
non poisonous snake seen in garden,snake_bite,0.0,(Synthetic),1.0
non not venomous snake seen in garden,snake_bite,0.0,(Synthetic),1.0
non venomous snake meet seen in garden,snake_bite,0.0,(Synthetic),1.0
non venomous snake seen in garden,snake_bite,0.0,(Synthetic),1.0
snake venomous non seen in garden,snake_bite,0.0,(Synthetic),1.0
non venomous snake in seen garden,snake_bite,0.0,(Synthetic),1.0
meet non venomous snake seen in garden,snake_bite,0.0,(Synthetic),1.0
touched hot pan small burn,burns,0.0,https://www.redcross.org,0.0
touched hot pan pocket sized burn,burns,0.0,https://www.redcross.org,0.0
touched hot minuscule pan small burn,burns,0.0,https://www.redcross.org,0.0
touched hot pan minuscule small burn,burns,0.0,https://www.redcross.org,0.0
hot pan small burn,burns,0.0,https://www.redcross.org,0.0
concern hot pan small burn,burns,0.0,https://www.redcross.org,0.0
pan hot touched small burn,burns,0.0,https://www.redcross.org,0.0
touched small burn,burns,0.0,https://www.redcross.org,0.0
incinerate touched hot pan small burn,burns,0.0,https://www.redcross.org,0.0
touched red hot pan small burn,burns,0.0,https://www.redcross.org,0.0
christmas lights minor shock tingling in fingers,electric_shock,0.0,(Synthetic),1.0
christmas lights shock minor tingling in fingers,electric_shock,0.0,(Synthetic),1.0
christmas luminosity shock minor tingling in fingers,electric_shock,0.0,(Synthetic),1.0
lights shock minor tingling fingers,electric_shock,0.0,(Synthetic),1.0
christmas lights shock minor tingling in fingers breadth,electric_shock,0.0,(Synthetic),1.0
christmas lights shock minor tingling in finger,electric_shock,0.0,(Synthetic),1.0
christmas lights in minor tingling shock fingers,electric_shock,0.0,(Synthetic),1.0
lights christmas shock minor tingling in fingers,electric_shock,0.0,(Synthetic),1.0
christmas lights shock minor tingling in daze fingers,electric_shock,0.0,(Synthetic),1.0
make choking on balloon lips turning blue cant infant sound,choking,1.0,https://www.healthychildren.org,0.0
infant choking on balloon lips turning blue cant make effectual,choking,1.0,https://www.healthychildren.org,0.0
infant choking on balloon lips wild blue yonder turning blue cant make sound,choking,1.0,https://www.healthychildren.org,0.0
infant lips turning blue cant make sound,choking,1.0,https://www.healthychildren.org,0.0
infant choking on balloon lips turning blue baby cant make sound,choking,1.0,https://www.healthychildren.org,0.0
infant choking on balloon lips turning cant blue make sound,choking,1.0,https://www.healthychildren.org,0.0
turning choking on balloon lips infant blue cant make sound,choking,1.0,https://www.healthychildren.org,0.0
choking on balloon turning blue cant make sound,choking,1.0,https://www.healthychildren.org,0.0
infant choking on balloon lips turning blue cant make sound,choking,1.0,https://www.healthychildren.org,0.0
infant choking on balloon lip turning blue cant make sound,choking,1.0,https://www.healthychildren.org,0.0
infant choking on balloon lips turning blue cant make sound ,choking,1.0,https://www.healthychildren.org,0.0
pregnant woman lightheaded after long standing no loss of cognizance,fainting,0.0,https://www.who.int,0.0
pregnant lightheaded after long standing no loss of consciousness,fainting,0.0,https://www.who.int,0.0
pregnant woman lightheaded after standing no of consciousness,fainting,0.0,https://www.who.int,0.0
pregnant loss lightheaded after long standing no woman of consciousness,fainting,0.0,https://www.who.int,0.0
pregnant woman cleaning woman lightheaded after long standing no loss of consciousness,fainting,0.0,https://www.who.int,0.0
pregnant woman lightheaded after long standing no deprivation of consciousness,fainting,0.0,https://www.who.int,0.0
pregnant woman lightheaded after long standing no loss of awareness,fainting,0.0,https://www.who.int,0.0
pregnant woman farseeing lightheaded after long standing no loss of consciousness,fainting,0.0,https://www.who.int,0.0
pregnant woman lightheaded loss long standing no after of consciousness,fainting,0.0,https://www.who.int,0.0
pregnant woman lightheaded after long standing no loss of consciousness,fainting,0.0,https://www.who.int,0.0
snake bite on hand while cleaning collation storage shed,snake_bite,1,(Synthetic),1
snake bite on hand while cleaning storage shed,snake_bite,1,(Synthetic),1
snake bite on while storage shed,snake_bite,1,(Synthetic),1
snake bite on hand while cleaning storage cast off,snake_bite,1,(Synthetic),1
serpent bite on hand while cleaning storage shed,snake_bite,1,(Synthetic),1
snake bite on hand shed cleaning storage while,snake_bite,1,(Synthetic),1
snake bite on hand while repositing cleaning storage shed,snake_bite,1,(Synthetic),1
cleaning bite on hand while snake storage shed,snake_bite,1,(Synthetic),1
along snake bite on hand while cleaning storage shed,snake_bite,1,(Synthetic),1
raccoon bite at campsite fauna foaming at mouth,rabies,1.0,(Synthetic),1.0
raccoon bite at campsite sensual foaming at mouth,rabies,1.0,(Synthetic),1.0
raccoon bite at campsite animal foaming at atomic number mouth,rabies,1.0,(Synthetic),1.0
raccoon bite at campsite animal foaming at mouth,rabies,1.0,(Synthetic),1.0
raccoon bite at campsite animal foaming atomic number at mouth,rabies,1.0,(Synthetic),1.0
raccoon bite mouth campsite animal foaming at at,rabies,1.0,(Synthetic),1.0
raccoon bite at campsite animal foaming mouth,rabies,1.0,(Synthetic),1.0
raccoon burn at campsite animal foaming at mouth,rabies,1.0,(Synthetic),1.0
raccoon bite campsite animal foaming mouth,rabies,1.0,(Synthetic),1.0
raccoon bite at campsite animal foaming at brute mouth,rabies,1.0,(Synthetic),1.0
wasp sting local chemical reaction,bee_sting,0.0,https://www.cdc.gov,0.0
wasp local sting reaction,bee_sting,0.0,https://www.cdc.gov,0.0
response wasp sting local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
wasp sting topical anaesthetic reaction,bee_sting,0.0,https://www.cdc.gov,0.0
wasp sting local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
wasp sting response local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
wasp white anglo saxon protestant sting local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
white anglo saxon protestant sting local reaction,bee_sting,0.0,https://www.cdc.gov,0.0
wasp reaction local sting,bee_sting,0.0,https://www.cdc.gov,0.0
office worker collapsed no reply to shaking,cpr,1.0,(Synthetic),1.0
office worker collapsed government agency no response to shaking,cpr,1.0,(Synthetic),1.0
office worker collapsed no to shaking,cpr,1.0,(Synthetic),1.0
office worker collapsed no cave in response to shaking,cpr,1.0,(Synthetic),1.0
office worker collapsed no response to shaking,cpr,1.0,(Synthetic),1.0
office worker response no collapsed to shaking,cpr,1.0,(Synthetic),1.0
office worker no collapsed response to shaking,cpr,1.0,(Synthetic),1.0
office worker collapsed no response to shakiness,cpr,1.0,(Synthetic),1.0
office worker doer collapsed no response to shaking,cpr,1.0,(Synthetic),1.0
erratically from stray cat acting scratch,rabies,1,(Synthetic),1
scratch from cat acting erratically,rabies,1,(Synthetic),1
scratch from stray ramble cat acting erratically,rabies,1,(Synthetic),1
scratch from stray cat acting unpredictably erratically,rabies,1,(Synthetic),1
moolah from stray cat acting erratically,rabies,1,(Synthetic),1
scratch acting stray cat from erratically,rabies,1,(Synthetic),1
expunge from stray cat acting erratically,rabies,1,(Synthetic),1
scratch from stray chuck acting erratically,rabies,1,(Synthetic),1
scratch from stray cat acting erratically,rabies,1,(Synthetic),1
scratch playacting from stray cat acting erratically,rabies,1,(Synthetic),1
mild scorpion pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting pain evanesce after hour,scorpion_sting,0.0,https://www.poison.org,0.0
painful sensation mild scorpion sting pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild after sting pain fading scorpion hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion bunko pain fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion hour pain fading after sting,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting pain minutes fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting pain in the neck fading after hour,scorpion_sting,0.0,https://www.poison.org,0.0
mild scorpion sting pain after fading hour,scorpion_sting,0.0,https://www.poison.org,0.0
drowning victim pulled from lake cpr in get on,cpr,1.0,https://www.redcross.org,0.0
progress victim pulled from lake cpr in drowning,cpr,1.0,https://www.redcross.org,0.0
drowning dupe pulled from lake cpr in progress,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled cpr in progress,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from lake cpr in tear progress,cpr,1.0,https://www.redcross.org,0.0
drowning victim from lake cpr in progress,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from lake cardiac resuscitation in progress,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from lake cpr in progress,cpr,1.0,https://www.redcross.org,0.0
drowning victim lake from pulled cpr in progress,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from lake progress in cpr,cpr,1.0,https://www.redcross.org,0.0
hot water burn skin,burns,0.0,https://www.redcross.org,0.0
hot water burn red skin,burns,0.0,https://www.redcross.org,0.0
red water burn hot skin,burns,0.0,https://www.redcross.org,0.0
hot water burn pare red skin,burns,0.0,https://www.redcross.org,0.0
hot water burn redness skin,burns,0.0,https://www.redcross.org,0.0
water burn red skin,burns,0.0,https://www.redcross.org,0.0
burn water hot red skin,burns,0.0,https://www.redcross.org,0.0
hot water skin red burn,burns,0.0,https://www.redcross.org,0.0
hot water burn red blood red skin,burns,0.0,https://www.redcross.org,0.0
hot piddle burn red skin,burns,0.0,https://www.redcross.org,0.0
chemical burn run out from drain cleaner skin peeling,burns,1.0,(Synthetic),1.0
chemical substance burn from drain cleaner skin peeling,burns,1.0,(Synthetic),1.0
chemic burn from drain cleaner skin peeling,burns,1.0,(Synthetic),1.0
chemical burn from drain cleaner skin peeling,burns,1.0,(Synthetic),1.0
chemical from burn drain cleaner skin peeling,burns,1.0,(Synthetic),1.0
